id,name,price
9489,Steak Salad,8.29
9490,16oz Cup,2.09
9491,Steak Tacos,8.29
9492,16oz Cup,2.09
9493,Ground Beef Tacos,8.19
9494,Tortilla Chips,2.19
9495,Can,2.0
9496,Steak Salad,8.29
9497,Tortilla Chips,2.19
9498,Can,2.0
9499,Chicken Burrito,7.29
9500,16oz Cup,2.09
9501,Chicken Bowl,7.29
9502,16oz Cup,2.09
9503,Vegetables Bowl,7.29
9504,Tortilla Chips,2.19
9505,16oz Cup,2.09
9506,Ground Beef Burrito,8.19
9507,Vegetables Tacos,7.29
9508,Ground Beef Bowl,8.19
9509,Tortilla Chips,2.19
9510,16oz Cup,2.09
9511,Vegetables Burrito,7.29
9512,Ground Beef Burrito,8.19
9513,16oz Cup,2.09
9514,Vegetables Tacos,7.29
9515,Steak Bowl,8.29
9516,Ground Beef Salad,8.19
9517,16oz Cup,2.09
9518,Steak Burrito,8.29
9519,Vegetables Salad,7.29
9520,32oz Cup,2.29
9521,Ground Beef Burrito,8.19
9522,Tortilla Chips,2.19
9523,32oz Cup,2.29
9524,Steak Bowl,8.29
9525,Steak Tacos,8.29
9526,Tortilla Chips,2.19
9527,16oz Cup,2.09
9528,Steak Tacos,8.29
9529,Ground Beef Bowl,8.19
9530,Tortilla Chips,2.19
9531,32oz Cup,2.29
9532,Steak Salad,8.29
9533,Ground Beef Burrito,8.19
9534,32oz Cup,2.29
9535,Chicken Burrito,7.29
9536,16oz Cup,2.09
9537,Chicken Salad,7.29
9538,Ground Beef Tacos,8.19
9539,Tortilla Chips,2.19
9540,Can,2.0
9541,Chicken Burrito,7.29
9542,32oz Cup,2.29
9543,Steak Burrito,8.29
9544,Tortilla Chips,2.19
9545,32oz Cup,2.29
9546,Ground Beef Salad,8.19
9547,Tortilla Chips,2.19
9548,32oz Cup,2.29
9549,Steak Bowl,8.29
9550,Tortilla Chips,2.19
9551,32oz Cup,2.29
9552,Vegetables Burrito,7.29
9553,Vegetables Salad,7.29
9554,Can,2.0
9555,Steak Salad,8.29
9556,Chicken Tacos,7.29
9557,Tortilla Chips,2.19
9558,Can,2.0
9559,Vegetables Salad,7.29
9560,Chicken Tacos,7.29
9561,16oz Cup,2.09
9562,Chicken Burrito,7.29
9563,16oz Cup,2.09
9564,Steak Salad,8.29
9565,Vegetables Tacos,7.29
9566,Vegetables Tacos,7.29
9567,Ground Beef Salad,8.19
9568,Tortilla Chips,2.19
9569,16oz Cup,2.09
9570,Vegetables Bowl,7.29
9571,16oz Cup,2.09
9572,Chicken Burrito,7.29
9573,Steak Tacos,8.29
9574,Vegetables Tacos,7.29
9575,Steak Salad,8.29
9576,Ground Beef Burrito,8.19
9577,16oz Cup,2.09
9578,Vegetables Bowl,7.29
9579,Vegetables Tacos,7.29
9580,16oz Cup,2.09
9581,Steak Bowl,8.29
9582,Can,2.0
9583,Steak Tacos,8.29
9584,Can,2.0
9585,Steak Burrito,8.29
9586,Ground Beef Burrito,8.19
9587,Chicken Salad,7.29
9588,Steak Bowl,8.29
9589,Can,2.0
9590,Vegetables Burrito,7.29
9591,Tortilla Chips,2.19
9592,32oz Cup,2.29
9593,Ground Beef Salad,8.19
9594,Ground Beef Salad,8.19
9595,16oz Cup,2.09
9596,Chicken Tacos,7.29
9597,Chicken Burrito,7.29
9598,16oz Cup,2.09
9599,Vegetables Tacos,7.29
9600,Chicken Tacos,7.29
9601,32oz Cup,2.29
9602,Vegetables Bowl,7.29
9603,Can,2.0
9604,Steak Bowl,8.29
9605,Tortilla Chips,2.19
9606,16oz Cup,2.09
9607,Ground Beef Bowl,8.19
9608,Can,2.0
9609,Vegetables Salad,7.29
9610,Chicken Tacos,7.29
9611,Chicken Tacos,7.29
9612,Steak Bowl,8.29
9613,Can,2.0
9614,Vegetables Tacos,7.29
9615,32oz Cup,2.29
9616,Ground Beef Tacos,8.19
9617,16oz Cup,2.09
9618,Vegetables Tacos,7.29
9619,32oz Cup,2.29
9620,Vegetables Salad,7.29
9621,Tortilla Chips,2.19
9622,16oz Cup,2.09
9623,Ground Beef Salad,8.19
9624,Can,2.0
9625,Vegetables Bowl,7.29
9626,Vegetables Bowl,7.29
9627,Chicken Burrito,7.29
9628,Can,2.0
9629,Steak Burrito,8.29
9630,Chicken Tacos,7.29
9631,Vegetables Bowl,7.29
9632,32oz Cup,2.29
9633,Vegetables Salad,7.29
9634,Can,2.0
9635,Steak Bowl,8.29
9636,32oz Cup,2.29
9637,Steak Burrito,8.29
9638,Ground Beef Burrito,8.19
9639,Tortilla Chips,2.19
9640,16oz Cup,2.09
9641,Ground Beef Salad,8.19
9642,16oz Cup,2.09
9643,Vegetables Bowl,7.29
9644,32oz Cup,2.29
9645,Steak Bowl,8.29
9646,Chicken Tacos,7.29
9647,32oz Cup,2.29
9648,Chicken Tacos,7.29
9649,Chicken Tacos,7.29
9650,Ground Beef Tacos,8.19
9651,Can,2.0
9652,Vegetables Tacos,7.29
9653,32oz Cup,2.29
9654,Ground Beef Burrito,8.19
9655,Tortilla Chips,2.19
9656,16oz Cup,2.09
9657,Chicken Tacos,7.29
9658,16oz Cup,2.09
9659,Ground Beef Salad,8.19
9660,16oz Cup,2.09
9661,Vegetables Salad,7.29
9662,Vegetables Tacos,7.29
9663,Ground Beef Tacos,8.19
9664,16oz Cup,2.09
9665,Vegetables Tacos,7.29
9666,Vegetables Tacos,7.29
9667,16oz Cup,2.09
9668,Vegetables Burrito,7.29
9669,Can,2.0
9670,Chicken Bowl,7.29
9671,Steak Salad,8.29
9672,Tortilla Chips,2.19
9673,Can,2.0
9674,Steak Salad,8.29
9675,Tortilla Chips,2.19
9676,32oz Cup,2.29
9677,Chicken Salad,7.29
9678,Ground Beef Burrito,8.19
9679,Can,2.0
9680,Ground Beef Salad,8.19
9681,Can,2.0
9682,Chicken Burrito,7.29
9683,Steak Tacos,8.29
9684,Tortilla Chips,2.19
9685,16oz Cup,2.09
9686,Steak Salad,8.29
9687,Vegetables Tacos,7.29
9688,Can,2.0
9689,Steak Salad,8.29
9690,Chicken Bowl,7.29
9691,Vegetables Bowl,7.29
9692,Steak Bowl,8.29
9693,Vegetables Tacos,7.29
9694,16oz Cup,2.09
9695,Vegetables Tacos,7.29
9696,Can,2.0
9697,Chicken Burrito,7.29
9698,Chicken Bowl,7.29
9699,32oz Cup,2.29
9700,Ground Beef Bowl,8.19
9701,32oz Cup,2.29
9702,Ground Beef Salad,8.19
9703,32oz Cup,2.29
9704,Ground Beef Burrito,8.19
9705,16oz Cup,2.09
9706,Vegetables Tacos,7.29
9707,Vegetables Burrito,7.29
9708,Vegetables Salad,7.29
9709,Ground Beef Tacos,8.19
9710,32oz Cup,2.29
9711,Ground Beef Tacos,8.19
9712,32oz Cup,2.29
9713,Steak Tacos,8.29
9714,32oz Cup,2.29
9715,Chicken Salad,7.29
9716,Tortilla Chips,2.19
9717,16oz Cup,2.09
9718,Vegetables Salad,7.29
9719,Ground Beef Bowl,8.19
9720,Steak Bowl,8.29
9721,Tortilla Chips,2.19
9722,32oz Cup,2.29
9723,Ground Beef Tacos,8.19
9724,16oz Cup,2.09
9725,Vegetables Salad,7.29
9726,Vegetables Tacos,7.29
9727,Steak Burrito,8.29
9728,32oz Cup,2.29
9729,Vegetables Bowl,7.29
9730,32oz Cup,2.29
9731,Vegetables Salad,7.29
9732,Chicken Bowl,7.29
9733,16oz Cup,2.09
9734,Steak Tacos,8.29
9735,Tortilla Chips,2.19
9736,Can,2.0
9737,Chicken Bowl,7.29
9738,Tortilla Chips,2.19
9739,16oz Cup,2.09
9740,Chicken Salad,7.29
9741,Chicken Tacos,7.29
9742,Vegetables Salad,7.29
9743,Can,2.0
9744,Chicken Tacos,7.29
9745,Can,2.0
9746,Steak Tacos,8.29
9747,32oz Cup,2.29
9748,Ground Beef Tacos,8.19
9749,Chicken Bowl,7.29
9750,16oz Cup,2.09
9751,Chicken Salad,7.29
9752,Steak Salad,8.29
9753,Can,2.0
9754,Ground Beef Tacos,8.19
9755,32oz Cup,2.29
9756,Ground Beef Salad,8.19
9757,Tortilla Chips,2.19
9758,Can,2.0
9759,Steak Salad,8.29
9760,Can,2.0
9761,Chicken Tacos,7.29
9762,16oz Cup,2.09
9763,Steak Burrito,8.29
9764,Ground Beef Tacos,8.19
9765,Ground Beef Tacos,8.19
9766,Vegetables Salad,7.29
9767,32oz Cup,2.29
9768,Steak Tacos,8.29
9769,Vegetables Burrito,7.29
9770,Steak Burrito,8.29
9771,16oz Cup,2.09
9772,Vegetables Salad,7.29
9773,Tortilla Chips,2.19
9774,16oz Cup,2.09
9775,Chicken Bowl,7.29
9776,Ground Beef Bowl,8.19
9777,Chicken Salad,7.29
9778,16oz Cup,2.09
9779,Ground Beef Salad,8.19
9780,Steak Salad,8.29
9781,Can,2.0
9782,Ground Beef Bowl,8.19
9783,Chicken Burrito,7.29
9784,Tortilla Chips,2.19
9785,32oz Cup,2.29
9786,Vegetables Salad,7.29
9787,Can,2.0
9788,Chicken Salad,7.29
9789,16oz Cup,2.09
9790,Chicken Burrito,7.29
9791,Tortilla Chips,2.19
9792,32oz Cup,2.29
9793,Ground Beef Salad,8.19
9794,Vegetables Burrito,7.29
9795,16oz Cup,2.09
9796,Chicken Tacos,7.29
9797,Can,2.0
9798,Vegetables Burrito,7.29
9799,Vegetables Burrito,7.29
9800,Vegetables Burrito,7.29
9801,Tortilla Chips,2.19
9802,Can,2.0
9803,Chicken Bowl,7.29
9804,16oz Cup,2.09
9805,Chicken Burrito,7.29
9806,Chicken Salad,7.29
9807,Tortilla Chips,2.19
9808,32oz Cup,2.29
9809,Ground Beef Burrito,8.19
9810,Tortilla Chips,2.19
9811,16oz Cup,2.09
9812,Chicken Bowl,7.29
9813,Chicken Tacos,7.29
9814,Can,2.0
9815,Ground Beef Salad,8.19
9816,32oz Cup,2.29
9817,Vegetables Salad,7.29
9818,Steak Bowl,8.29
9819,Tortilla Chips,2.19
9820,16oz Cup,2.09
9821,Ground Beef Tacos,8.19
9822,Can,2.0
9823,Steak Salad,8.29
9824,Tortilla Chips,2.19
9825,16oz Cup,2.09
9826,Vegetables Tacos,7.29
9827,Ground Beef Burrito,8.19
9828,Tortilla Chips,2.19
9829,32oz Cup,2.29
9830,Vegetables Burrito,7.29
9831,Tortilla Chips,2.19
9832,32oz Cup,2.29
9833,Ground Beef Salad,8.19
9834,Chicken Tacos,7.29
9835,Vegetables Tacos,7.29
9836,Steak Tacos,8.29
9837,Tortilla Chips,2.19
9838,32oz Cup,2.29
9839,Vegetables Burrito,7.29
9840,32oz Cup,2.29
9841,Steak Tacos,8.29
9842,Chicken Bowl,7.29
9843,Tortilla Chips,2.19
9844,Can,2.0
9845,Vegetables Tacos,7.29
9846,Tortilla Chips,2.19
9847,32oz Cup,2.29
9848,Vegetables Bowl,7.29
9849,32oz Cup,2.29
9850,Ground Beef Tacos,8.19
9851,32oz Cup,2.29
9852,Ground Beef Salad,8.19
9853,16oz Cup,2.09
9854,Steak Burrito,8.29
9855,16oz Cup,2.09
9856,Chicken Burrito,7.29
9857,Can,2.0
9858,Chicken Burrito,7.29
9859,Can,2.0
9860,Ground Beef Tacos,8.19
9861,Tortilla Chips,2.19
9862,Can,2.0
9863,Chicken Tacos,7.29
9864,32oz Cup,2.29
9865,Ground Beef Salad,8.19
9866,32oz Cup,2.29
9867,Steak Salad,8.29
9868,16oz Cup,2.09
9869,Ground Beef Salad,8.19
9870,Vegetables Salad,7.29
9871,Vegetables Bowl,7.29
9872,Chicken Tacos,7.29
9873,Tortilla Chips,2.19
9874,Can,2.0
9875,Vegetables Tacos,7.29
9876,Vegetables Burrito,7.29
9877,Ground Beef Bowl,8.19
9878,Chicken Bowl,7.29
9879,Chicken Bowl,7.29
9880,32oz Cup,2.29
9881,Ground Beef Salad,8.19
9882,32oz Cup,2.29
9883,Ground Beef Burrito,8.19
9884,Tortilla Chips,2.19
9885,16oz Cup,2.09
9886,Vegetables Bowl,7.29
9887,Can,2.0
9888,Chicken Burrito,7.29
9889,Can,2.0
9890,Steak Burrito,8.29
9891,Ground Beef Bowl,8.19
9892,Chicken Salad,7.29
9893,Steak Burrito,8.29
9894,Tortilla Chips,2.19
9895,16oz Cup,2.09
9896,Ground Beef Tacos,8.19
9897,Vegetables Burrito,7.29
9898,32oz Cup,2.29
9899,Ground Beef Bowl,8.19
9900,Chicken Bowl,7.29
9901,16oz Cup,2.09
9902,Ground Beef Burrito,8.19
9903,32oz Cup,2.29
9904,Steak Tacos,8.29
9905,Steak Tacos,8.29
9906,Ground Beef Salad,8.19
9907,16oz Cup,2.09
9908,Steak Bowl,8.29
9909,Ground Beef Bowl,8.19
9910,Can,2.0
9911,Chicken Tacos,7.29
9912,Chicken Bowl,7.29
9913,Can,2.0
9914,Steak Burrito,8.29
9915,Tortilla Chips,2.19
9916,Can,2.0
9917,Steak Tacos,8.29
9918,16oz Cup,2.09
9919,Vegetables Bowl,7.29
9920,Can,2.0
9921,Steak Tacos,8.29
9922,Tortilla Chips,2.19
9923,16oz Cup,2.09
9924,Chicken Tacos,7.29
9925,Vegetables Burrito,7.29
9926,Tortilla Chips,2.19
9927,32oz Cup,2.29
9928,Steak Bowl,8.29
9929,Vegetables Tacos,7.29
9930,16oz Cup,2.09
9931,Vegetables Bowl,7.29
9932,32oz Cup,2.29
9933,Vegetables Salad,7.29
9934,32oz Cup,2.29
9935,Chicken Tacos,7.29
9936,Can,2.0
9937,Vegetables Tacos,7.29
9938,Can,2.0
9939,Vegetables Bowl,7.29
9940,Can,2.0
9941,Ground Beef Bowl,8.19
9942,Chicken Salad,7.29
9943,Vegetables Tacos,7.29
9944,Can,2.0
9945,Steak Bowl,8.29
9946,Tortilla Chips,2.19
9947,16oz Cup,2.09
9948,Ground Beef Bowl,8.19
9949,32oz Cup,2.29
9950,Steak Bowl,8.29
9951,16oz Cup,2.09
9952,Ground Beef Bowl,8.19
9953,Steak Bowl,8.29
9954,32oz Cup,2.29
9955,Ground Beef Tacos,8.19
9956,Vegetables Tacos,7.29
9957,32oz Cup,2.29
9958,Ground Beef Salad,8.19
9959,32oz Cup,2.29
9960,Ground Beef Burrito,8.19
9961,Steak Burrito,8.29
9962,Ground Beef Salad,8.19
9963,16oz Cup,2.09
9964,Vegetables Burrito,7.29
9965,32oz Cup,2.29
9966,Steak Bowl,8.29
9967,Can,2.0
9968,Steak Burrito,8.29
9969,Tortilla Chips,2.19
9970,Can,2.0
9971,Chicken Salad,7.29
9972,16oz Cup,2.09
9973,Vegetables Bowl,7.29
9974,32oz Cup,2.29
9975,Chicken Tacos,7.29
9976,16oz Cup,2.09
9977,Steak Salad,8.29
9978,32oz Cup,2.29
9979,Ground Beef Tacos,8.19
9980,Can,2.0
9981,Chicken Bowl,7.29
9982,Ground Beef Bowl,8.19
9983,32oz Cup,2.29
9984,Ground Beef Tacos,8.19
9985,Tortilla Chips,2.19
9986,16oz Cup,2.09
9987,Steak Burrito,8.29
9988,Can,2.0
9989,Ground Beef Salad,8.19
9990,Ground Beef Tacos,8.19
9991,16oz Cup,2.09
9992,Steak Salad,8.29
9993,Tortilla Chips,2.19
9994,16oz Cup,2.09
9995,Vegetables Bowl,7.29
9996,Ground Beef Tacos,8.19
9997,Vegetables Salad,7.29
9998,Can,2.0
9999,Chicken Tacos,7.29
10000,Vegetables Salad,7.29
10001,Tortilla Chips,2.19
10002,Can,2.0
10003,Chicken Bowl,7.29
10004,Tortilla Chips,2.19
10005,Can,2.0
10006,Ground Beef Salad,8.19
10007,16oz Cup,2.09
10008,Chicken Salad,7.29
10009,Chicken Burrito,7.29
10010,Tortilla Chips,2.19
10011,16oz Cup,2.09
10012,Vegetables Burrito,7.29
10013,Ground Beef Salad,8.19
10014,Vegetables Bowl,7.29
10015,Vegetables Burrito,7.29
10016,Chicken Tacos,7.29
10017,16oz Cup,2.09
10018,Ground Beef Bowl,8.19
10019,16oz Cup,2.09
10020,Steak Bowl,8.29
10021,Can,2.0
10022,Vegetables Salad,7.29
10023,Tortilla Chips,2.19
10024,Can,2.0
10025,Steak Burrito,8.29
10026,Can,2.0
10027,Vegetables Salad,7.29
10028,32oz Cup,2.29
10029,Vegetables Bowl,7.29
10030,32oz Cup,2.29
10031,Steak Tacos,8.29
10032,Tortilla Chips,2.19
10033,Can,2.0
10034,Chicken Burrito,7.29
10035,16oz Cup,2.09
10036,Chicken Tacos,7.29
10037,32oz Cup,2.29
10038,Steak Salad,8.29
10039,Vegetables Tacos,7.29
10040,Chicken Tacos,7.29
10041,Tortilla Chips,2.19
10042,16oz Cup,2.09
10043,Steak Tacos,8.29
10044,16oz Cup,2.09
10045,Vegetables Salad,7.29
10046,Steak Bowl,8.29
10047,Can,2.0
10048,Ground Beef Salad,8.19
10049,Tortilla Chips,2.19
10050,32oz Cup,2.29
10051,Vegetables Tacos,7.29
10052,Steak Tacos,8.29
10053,Vegetables Burrito,7.29
10054,Tortilla Chips,2.19
10055,16oz Cup,2.09
10056,Vegetables Burrito,7.29
10057,16oz Cup,2.09
10058,Steak Burrito,8.29
10059,Tortilla Chips,2.19
10060,Can,2.0
10061,Vegetables Salad,7.29
10062,Tortilla Chips,2.19
10063,32oz Cup,2.29
10064,Chicken Salad,7.29
10065,Tortilla Chips,2.19
10066,16oz Cup,2.09
10067,Steak Burrito,8.29
10068,Steak Salad,8.29
10069,Chicken Tacos,7.29
10070,Chicken Salad,7.29
10071,Ground Beef Salad,8.19
10072,32oz Cup,2.29
10073,Vegetables Burrito,7.29
10074,Can,2.0
10075,Ground Beef Salad,8.19
10076,32oz Cup,2.29
10077,Chicken Tacos,7.29
10078,16oz Cup,2.09
10079,Chicken Burrito,7.29
10080,Chicken Salad,7.29
10081,16oz Cup,2.09
10082,Ground Beef Tacos,8.19
10083,16oz Cup,2.09
10084,Steak Salad,8.29
10085,Tortilla Chips,2.19
10086,32oz Cup,2.29
10087,Ground Beef Bowl,8.19
10088,Can,2.0
10089,Vegetables Salad,7.29
10090,Ground Beef Tacos,8.19
10091,16oz Cup,2.09
10092,Steak Salad,8.29
10093,Chicken Burrito,7.29
10094,Vegetables Tacos,7.29
10095,Ground Beef Burrito,8.19
10096,Ground Beef Tacos,8.19
10097,Chicken Tacos,7.29
10098,Chicken Tacos,7.29
10099,Vegetables Burrito,7.29
10100,32oz Cup,2.29
10101,Vegetables Burrito,7.29
10102,Ground Beef Bowl,8.19
10103,Chicken Burrito,7.29
10104,32oz Cup,2.29
10105,Ground Beef Tacos,8.19
10106,16oz Cup,2.09
10107,Chicken Salad,7.29
10108,Can,2.0
10109,Chicken Salad,7.29
10110,32oz Cup,2.29
10111,Vegetables Burrito,7.29
10112,Steak Bowl,8.29
10113,Can,2.0
10114,Steak Salad,8.29
10115,32oz Cup,2.29
10116,Chicken Salad,7.29
10117,Ground Beef Bowl,8.19
10118,32oz Cup,2.29
10119,Chicken Salad,7.29
10120,Can,2.0
10121,Steak Burrito,8.29
10122,Tortilla Chips,2.19
10123,16oz Cup,2.09
10124,Steak Burrito,8.29
10125,Can,2.0
10126,Ground Beef Salad,8.19
10127,Steak Bowl,8.29
10128,Tortilla Chips,2.19
10129,32oz Cup,2.29
10130,Steak Burrito,8.29
10131,32oz Cup,2.29
10132,Chicken Burrito,7.29
10133,Can,2.0
10134,Chicken Burrito,7.29
10135,Can,2.0
10136,Steak Burrito,8.29
10137,Tortilla Chips,2.19
10138,Can,2.0
10139,Steak Salad,8.29
10140,Chicken Bowl,7.29
10141,32oz Cup,2.29
10142,Ground Beef Bowl,8.19
10143,32oz Cup,2.29
10144,Steak Bowl,8.29
10145,Tortilla Chips,2.19
10146,32oz Cup,2.29
10147,Steak Burrito,8.29
10148,Tortilla Chips,2.19
10149,Can,2.0
10150,Ground Beef Salad,8.19
10151,Can,2.0
10152,Vegetables Burrito,7.29
10153,Ground Beef Burrito,8.19
10154,Tortilla Chips,2.19
10155,16oz Cup,2.09
10156,Steak Salad,8.29
10157,Tortilla Chips,2.19
10158,32oz Cup,2.29
10159,Ground Beef Tacos,8.19
10160,Tortilla Chips,2.19
10161,Can,2.0
10162,Steak Tacos,8.29
10163,Tortilla Chips,2.19
10164,16oz Cup,2.09
10165,Chicken Salad,7.29
10166,Vegetables Salad,7.29
10167,Ground Beef Bowl,8.19
10168,Tortilla Chips,2.19
10169,32oz Cup,2.29
10170,Chicken Tacos,7.29
10171,16oz Cup,2.09
10172,Ground Beef Salad,8.19
10173,Tortilla Chips,2.19
10174,Can,2.0
10175,Steak Bowl,8.29
10176,Steak Bowl,8.29
10177,32oz Cup,2.29
10178,Chicken Salad,7.29
10179,Steak Bowl,8.29
10180,Can,2.0
10181,Ground Beef Tacos,8.19
10182,Ground Beef Tacos,8.19
10183,Chicken Tacos,7.29
10184,Chicken Tacos,7.29
10185,32oz Cup,2.29
10186,Ground Beef Salad,8.19
10187,Vegetables Burrito,7.29
10188,Ground Beef Burrito,8.19
10189,Can,2.0
10190,Steak Burrito,8.29
10191,32oz Cup,2.29
10192,Steak Bowl,8.29
10193,16oz Cup,2.09
10194,Chicken Tacos,7.29
10195,32oz Cup,2.29
10196,Ground Beef Tacos,8.19
10197,Tortilla Chips,2.19
10198,Can,2.0
10199,Ground Beef Burrito,8.19
10200,Chicken Salad,7.29
10201,Tortilla Chips,2.19
10202,Can,2.0
10203,Steak Burrito,8.29
10204,Tortilla Chips,2.19
10205,16oz Cup,2.09
10206,Ground Beef Bowl,8.19
10207,Can,2.0
10208,Ground Beef Bowl,8.19
10209,Tortilla Chips,2.19
10210,32oz Cup,2.29
10211,Ground Beef Burrito,8.19
10212,Can,2.0
10213,Vegetables Tacos,7.29
10214,Tortilla Chips,2.19
10215,16oz Cup,2.09
10216,Steak Bowl,8.29
10217,Ground Beef Burrito,8.19
10218,Ground Beef Burrito,8.19
10219,Chicken Salad,7.29
10220,Vegetables Tacos,7.29
10221,Tortilla Chips,2.19
10222,16oz Cup,2.09
10223,Chicken Salad,7.29
10224,Can,2.0
10225,Vegetables Bowl,7.29
10226,32oz Cup,2.29
10227,Ground Beef Tacos,8.19
10228,16oz Cup,2.09
10229,Ground Beef Bowl,8.19
10230,Ground Beef Tacos,8.19
10231,32oz Cup,2.29
10232,Chicken Tacos,7.29
10233,Chicken Bowl,7.29
10234,Ground Beef Salad,8.19
10235,Can,2.0
10236,Vegetables Burrito,7.29
10237,Vegetables Burrito,7.29
10238,Chicken Tacos,7.29
10239,Ground Beef Salad,8.19
10240,16oz Cup,2.09
10241,Vegetables Burrito,7.29
10242,Steak Burrito,8.29
10243,Can,2.0
10244,Steak Tacos,8.29
10245,Tortilla Chips,2.19
10246,Can,2.0
10247,Vegetables Bowl,7.29
10248,32oz Cup,2.29
10249,Ground Beef Tacos,8.19
10250,32oz Cup,2.29
10251,Ground Beef Bowl,8.19
10252,32oz Cup,2.29
10253,Vegetables Bowl,7.29
10254,Ground Beef Tacos,8.19
10255,16oz Cup,2.09
10256,Steak Burrito,8.29
10257,Tortilla Chips,2.19
10258,16oz Cup,2.09
10259,Chicken Bowl,7.29
10260,Vegetables Burrito,7.29
10261,Can,2.0
10262,Chicken Bowl,7.29
10263,Can,2.0
10264,Steak Salad,8.29
10265,Can,2.0
10266,Vegetables Salad,7.29
10267,32oz Cup,2.29
10268,Chicken Salad,7.29
10269,Tortilla Chips,2.19
10270,16oz Cup,2.09
10271,Ground Beef Bowl,8.19
10272,16oz Cup,2.09
10273,Vegetables Burrito,7.29
10274,Tortilla Chips,2.19
10275,32oz Cup,2.29
10276,Steak Salad,8.29
10277,32oz Cup,2.29
10278,Chicken Burrito,7.29
10279,Can,2.0
10280,Chicken Salad,7.29
10281,32oz Cup,2.29
10282,Steak Tacos,8.29
10283,16oz Cup,2.09
10284,Vegetables Bowl,7.29
10285,Tortilla Chips,2.19
10286,Can,2.0
10287,Vegetables Bowl,7.29
10288,Steak Salad,8.29
10289,Tortilla Chips,2.19
10290,32oz Cup,2.29
10291,Ground Beef Burrito,8.19
10292,Chicken Bowl,7.29
10293,Tortilla Chips,2.19
10294,Can,2.0
10295,Chicken Bowl,7.29
10296,Tortilla Chips,2.19
10297,32oz Cup,2.29
10298,Ground Beef Bowl,8.19
10299,32oz Cup,2.29
10300,Steak Bowl,8.29
10301,Vegetables Bowl,7.29
10302,Chicken Tacos,7.29
10303,Vegetables Salad,7.29
10304,Chicken Salad,7.29
10305,16oz Cup,2.09
10306,Vegetables Burrito,7.29
10307,Ground Beef Salad,8.19
10308,Can,2.0
10309,Vegetables Bowl,7.29
10310,Tortilla Chips,2.19
10311,16oz Cup,2.09
10312,Steak Bowl,8.29
10313,Chicken Burrito,7.29
10314,Ground Beef Bowl,8.19
10315,Vegetables Bowl,7.29
10316,16oz Cup,2.09
10317,Ground Beef Burrito,8.19
10318,Tortilla Chips,2.19
10319,Can,2.0
10320,Ground Beef Burrito,8.19
10321,16oz Cup,2.09
10322,Steak Salad,8.29
10323,Tortilla Chips,2.19
10324,Can,2.0
10325,Vegetables Bowl,7.29
10326,Can,2.0
10327,Vegetables Bowl,7.29
10328,Can,2.0
10329,Ground Beef Bowl,8.19
10330,Vegetables Burrito,7.29
10331,Can,2.0
10332,Ground Beef Salad,8.19
10333,Ground Beef Tacos,8.19
10334,Ground Beef Burrito,8.19
10335,Vegetables Burrito,7.29
10336,Tortilla Chips,2.19
10337,16oz Cup,2.09
10338,Vegetables Salad,7.29
10339,Ground Beef Tacos,8.19
10340,Can,2.0
10341,Ground Beef Salad,8.19
10342,Tortilla Chips,2.19
10343,Can,2.0
10344,Steak Salad,8.29
10345,Chicken Salad,7.29
10346,Vegetables Salad,7.29
10347,32oz Cup,2.29
10348,Chicken Salad,7.29
10349,32oz Cup,2.29
10350,Ground Beef Salad,8.19
10351,Can,2.0
10352,Chicken Tacos,7.29
10353,Steak Tacos,8.29
10354,16oz Cup,2.09
10355,Chicken Bowl,7.29
10356,Vegetables Tacos,7.29
10357,32oz Cup,2.29
10358,Vegetables Bowl,7.29
10359,16oz Cup,2.09
10360,Chicken Burrito,7.29
10361,Tortilla Chips,2.19
10362,16oz Cup,2.09
10363,Vegetables Tacos,7.29
10364,32oz Cup,2.29
10365,Steak Burrito,8.29
10366,Vegetables Burrito,7.29
10367,Tortilla Chips,2.19
10368,32oz Cup,2.29
10369,Steak Salad,8.29
10370,Can,2.0
10371,Chicken Burrito,7.29
10372,32oz Cup,2.29
10373,Steak Tacos,8.29
10374,Chicken Tacos,7.29
10375,Chicken Burrito,7.29
10376,Tortilla Chips,2.19
10377,16oz Cup,2.09
10378,Ground Beef Burrito,8.19
10379,Chicken Salad,7.29
10380,Vegetables Burrito,7.29
10381,Vegetables Burrito,7.29
10382,16oz Cup,2.09
10383,Chicken Burrito,7.29
10384,16oz Cup,2.09
10385,Steak Burrito,8.29
10386,Chicken Tacos,7.29
10387,Ground Beef Burrito,8.19
10388,16oz Cup,2.09
10389,Ground Beef Bowl,8.19
10390,Vegetables Burrito,7.29
10391,Tortilla Chips,2.19
10392,Can,2.0
10393,Steak Bowl,8.29
10394,16oz Cup,2.09
10395,Vegetables Salad,7.29
10396,Can,2.0
10397,Chicken Salad,7.29
10398,Vegetables Salad,7.29
10399,Steak Salad,8.29
10400,16oz Cup,2.09
10401,Vegetables Burrito,7.29
10402,16oz Cup,2.09
10403,Chicken Salad,7.29
10404,16oz Cup,2.09
10405,Steak Salad,8.29
10406,16oz Cup,2.09
10407,Ground Beef Tacos,8.19
10408,Ground Beef Burrito,8.19
10409,16oz Cup,2.09
10410,Vegetables Burrito,7.29
10411,Vegetables Salad,7.29
10412,16oz Cup,2.09
10413,Chicken Bowl,7.29
10414,16oz Cup,2.09
10415,Chicken Bowl,7.29
10416,32oz Cup,2.29
10417,Vegetables Tacos,7.29
10418,Can,2.0
